,name,address,sido,gigun
808,대구평리1호점,"대구광역시 서구  평리로 377, 1층(평리동)",대구광역시,서구
809,대구태전점,대구광역시 북구 태전동 칠곡중앙대로 53길 10,대구광역시,북구
810,대구침산점,대구광역시 북구  침산남로 19길 6,대구광역시,북구
811,대구진천점,대구광역시 달서구 진천동 728-1,대구광역시,달서구
812,대구지산점,대구광역시 수성구 지산동 1272-2번지 에덴상가 5호,대구광역시,수성구
813,대구이곡점,대구광역시 달서구  선원남로 74 1층,대구광역시,달서구
814,대구읍내점,대구광역시 북구 읍내동 479-2번지 102호,대구광역시,북구
815,대구율하점,대구광역시 동구  율하동로 25길 2 (신기동),대구광역시,동구
816,대구용산점,대구광역시 달서구 용산동 용산로 186-7  1층,대구광역시,달서구
817,대구신천점,대구광역시 동구 신천3동 183-1번지,대구광역시,동구
818,대구신매점,대구광역시 수성구  고산로4안길 33-14,대구광역시,수성구
819,대구수성점,대구광역시 수성구 수성로271,대구광역시,수성구
820,대구상인1호점,대구광역시 달서구  상인로100-1,대구광역시,달서구
821,대구산격점,"대구광역시 북구  동북로131,상가 106동 101호(양우내안애 아파트)",대구광역시,북구
822,대구봉덕점,대구광역시 남구  중앙대로22길 155,대구광역시,남구
823,대구복현점,대구광역시 북구 복현동 249-8,대구광역시,북구
824,대구범어4만촌3점,대구광역시 수성구  범어로18길 56,대구광역시,수성구
825,대구방촌점,"대구광역시 동구  방촌로 125, 101동111호 굽네치킨 (방촌동)",대구광역시,동구
826,대구반야월점,"대구광역시 동구  반야월로370, 306동 103호",대구광역시,동구
827,대구메트로점,대구광역시 수성구 만촌동 962-15,대구광역시,수성구
828,대구매호점,대구광역시 수성구  매호동 1323-9 번지,대구광역시,수성구
829,대구동천점,대구광역시 북구  팔거천동로 34길 3-17,대구광역시,북구
830,대구대현점,대구광역시 북구  대현로 106,대구광역시,북구
831,대구대봉점,"대구광역시 중구  대봉로 268, 1층",대구광역시,중구
832,대구대곡점,대구광역시 달서구  도원남로 38,대구광역시,달서구
833,대구다사점,대구광역시 달성군 다사읍 대실역북로3길 9,대구광역시,달성군
834,대구노원점,대구광역시 북구  팔달로 153,대구광역시,북구
835,대구구암점,대구광역시 북구  구암로 43길 13,대구광역시,북구
836,대구관음점,대구광역시 북구 관음동 600-2번지,대구광역시,북구
837,대광점,경기도 연천군 신서면 도신리 290-20,경기도,연천군
838,대관령점,강원도 평창군 대관령면 눈마을길 49,강원도,평창군
839,당하점,"인천광역시 서구 마전동 1054-6, 103호",인천광역시,서구
840,당진신평점,충청남도 당진시  거산3거리길 70,충청남도,당진시
841,당진송악점,충청남도 당진시 송악읍 가학리 632-8 대림e-편한세상 상가 206호,충청남도,당진시
842,당산2동점,서울특별시 영등포구  국회대로 29길 16,서울특별시,영등포구
843,답십리1동점,"서울특별시 동대문구  전농로 57, 1층",서울특별시,동대문구
844,담양점,전라남도 담양군 담양읍 천변1길 11,전라남도,담양군
845,단계점,강원도 원주시  금불1길 24-7,강원도,원주시
846,다대2동점,부산광역시 사하구  다대로429번길 20,부산광역시,사하구
847,능곡점,경기도 고양시 덕양구  지도로 35번길 12-22,경기도,고양시
848,농소2호점,울산광역시 북구  천곡길 191,울산광역시,북구
849,논현고잔1호점,인천광역시 남동구  논고개로 136번길 12,인천광역시,남동구
850,논현1동점,서울특별시 강남구  학동로6길 3,서울특별시,강남구
851,녹번점,"서울특별시 은평구  녹번로 9, 1층",서울특별시,은평구
852,내포신도시1호점,"충청남도 홍성군 홍북면 상하천로 31, 117호",충청남도,홍성군
853,내수점,"충청북도 청주시 청원구 내수읍 청암로 37,104호",충청북도,청주시
854,내손2동점,경기도 의왕시  흥안대로434번길 69,경기도,의왕시
855,내방농성점,광주광역시 서구  월산로 257,광주광역시,서구
856,내덕우암점,충청북도 청주시 청원구  중앙로 191-2,충청북도,청주시
857,내당중리점,대구광역시 서구  평리로286,대구광역시,서구
858,남지읍점,경상남도 창녕군 남지읍 663-26,경상남도,창녕군
859,남원점,전라북도 남원시  옥정2길 13,전라북도,남원시
860,남원2호점,전라북도 남원시  충정로 320,전라북도,남원시
861,남양주창현점,경기도 남양주시  경춘로창벌1길 19,경기도,남양주시
862,남양주진접점,경기도 남양주시 진접읍 장현로 131,경기도,남양주시
863,남양주월산점,"경기도 남양주시 화도읍 경춘로2290번길 3,상가1동102호",경기도,남양주시
864,남양주와부1호점,경기도 남양주시 와부읍 수레로 58,경기도,남양주시
865,남양주오남점,경기도 남양주시 오남읍 130번지 102호,경기도,남양주시
866,남양주사능점,경기도 남양주시 진건읍 진건오남로 105번길 15,경기도,남양주시
867,남양가음점,"경상남도 창원시 성산구  원이대로 863번길 7, 105호",경상남도,창원시
868,남산대신점,대구광역시 중구  남산로17길 145,대구광역시,중구
869,남가좌1호점,서울특별시 서대문구  가재울로 4길 57-2,서울특별시,서대문구
870,나주혁신도시점,전라남도 나주시 상야3길 8 중흥S클래스 메가티움 2차 131호 (빛가람동),전라남도,나주시
871,나운2호점,"전라북도 군산시  부곡1길 39, 상가동 1층 108호",전라북도,군산시
872,김해활천점,경상남도 김해시 어방동 319-11,경상남도,김해시
873,김해진영점,경상남도 김해시 진영읍 장등로 30,경상남도,김해시
874,김해주촌점,경상남도 김해시 주촌면 선천남로 123,경상남도,김해시
875,김해장유점,경상남도 김해시 삼문로59번길 6,경상남도,김해시
876,김해율하점,경상남도 김해시 율하동 1403번지 부상가 101호,경상남도,김해시
877,김해율하2지구점,경상남도 김해시  율하7로 21,경상남도,김해시
878,김해외동점,경상남도 김해시 외동  1242-2 1층,경상남도,김해시
879,김해삼방점,경상남도 김해시  삼안로 169,경상남도,김해시
880,김해삼계점,경상남도 김해시  삼계로1번길 4-4,경상남도,김해시
881,김해부원점,경상남도 김해시  김해대로2371번길 8-25,경상남도,김해시
882,김해동장유점,경상남도 김해시  월산로111-43,경상남도,김해시
883,김해내동점,경상남도 김해시 외동 1121-1 동신빌딩 112호,경상남도,김해시
884,김해구산대성점,경상남도 김해시 구산동 555번지 106호,경상남도,김해시
885,김포풍무점,경기도 김포시 풍무동 425번지 102호,경기도,김포시
886,김포장기점,경기도 김포시 장기동 1636번지 고창마을 제일풍경채상가동 102호,경기도,김포시
887,김천혁신점,경상북도 김천시  율곡동 416 중흥에스클래스파라디움상가 2동 108호,경상북도,김천시
888,김천1호점,경상북도 김천시  신음새동네2길 31,경상북도,김천시
889,김제점,전라북도 김제시  요촌중길45 (요촌동 585-3),전라북도,김제시
890,길음1동점,"서울특별시 성북구  길음로 74, 2-107",서울특별시,성북구
891,길동점,서울특별시 강동구 길동 142-2,서울특별시,강동구
892,금호1가응봉점,서울특별시 성동구 금호동1가 1801-2 1층,서울특별시,성동구
893,금촌점,경기도 파주시  새꽃로 96번지,경기도,파주시
894,금촌3동점,"경기도 파주시 아동동 경의로 1833, 1층일부",경기도,파주시
895,금왕점,"충청북도 음성군 금왕읍 탑골길 12, 제1동  103호",충청북도,음성군
896,금산읍점,충청남도 금산군 금산읍 비단로 329,충청남도,금산군
897,금당왕지점,전라남도 순천시 해룡면 조례못등길 70,전라남도,순천시
898,금광2동점,경기도 성남시 중원구  금빛로 61번길 11,경기도,성남시
899,귀인평안점,"경기도 안양시 동안구 평촌동 915-5번지, 1층",경기도,안양시
900,권선2동점,경기도 수원시 권선구 권선동 1259-8번지,경기도,수원시
901,군포당동점,경기도 군포시  고산로264번길 13,경기도,군포시
902,군자점,서울특별시 광진구  군자로 168,서울특별시,광진구
903,군산조촌점,전라북도 군산시  부골2길 53,전라북도,군산시
904,군산수송점,전라북도 군산시  축동로 7,전라북도,군산시
905,군산나운점,전라북도 군산시  대학로 316 1층,전라북도,군산시
906,구의2동점,"서울특별시 광진구  자양로 287, 1층(구의동)",서울특별시,광진구
907,구의1동점,"서울특별시 광진구  자양로 173, 간씨빌딩",서울특별시,광진구
908,구월점,인천광역시 남동구  독점로3번길 30-6,인천광역시,남동구
909,구영천상점,울산광역시 울주군 범서읍 구영리 802-22번지,울산광역시,울주군
910,구미형곡점,경상북도 구미시  형곡동로 70,경상북도,구미시
911,구미인동점,경상북도 구미시  인동16길 24-4,경상북도,구미시
912,구미송정원평점,경상북도 구미시 신시로14길 50,경상북도,구미시
913,구미상모사곡점,"경상북도 구미시 상사동로 106,1층",경상북도,구미시
914,구미봉곡점,"경상북도 구미시 봉곡동 봉곡남로9길 7, 1층 101호",경상북도,구미시
915,구미문성점,"경상북도 구미시 고아읍 들성로 7길 19, 1층",경상북도,구미시
916,구미도량점,경상북도 구미시 야은로 413,경상북도,구미시
917,구미1동점,경기도 성남시 분당구  미금일로 75,경기도,성남시
918,구리교문점,경기도 구리시 교문동 757-1번지,경기도,구리시
919,구룡포점,경상북도 포항시 남구 구룡포읍 호미로 253-2,경상북도,포항시
920,구로5동점,서울특별시 구로구  구로중앙로28길 31,서울특별시,구로구
921,구로3동점,"서울특별시 구로구  디지털로27길 16, 106호",서울특별시,구로구
922,구래1호점,경기도   김포시   김포한강9로12번길 97-14 101호,경기도,김포시
923,괴안범박점,경기도 부천시 소사구 괴안동 242-10번지,경기도,부천시
924,광탄점,경기도 파주시 광탄면 혜음로 1122,경기도,파주시
925,광주효천점,"광주광역시 남구  효우2로26번길 18,1층 108호",광주광역시,남구
926,광주화정점,광주광역시 서구 화정동 827-20,광주광역시,서구
927,광주학동점,광주광역시 동구  의재로 54,광주광역시,동구
928,광주하남점,광주광역시 광산구  목련로 142,광주광역시,광산구
929,광주풍암점,"광주광역시 서구  풍암순환로 183, 208호",광주광역시,서구
930,광주첨단점,광주광역시 광산구  월계로 92-1,광주광역시,광산구
931,광주진월점,광주광역시 남구  서문대로 633번길 17,광주광역시,남구
932,광주중흥점,광주광역시 북구  우치로 27번길 26,광주광역시,북구
933,광주주월점,광주광역시 남구  회서로 11번길 13,광주광역시,남구
934,광주일곡점,광주광역시 북구  일곡택지로 55,광주광역시,북구
935,광주운암점,광주광역시 북구 운암동 885-56번지,광주광역시,북구
936,광주운남점,광주광역시 광산구  임방울대로 142-14,광주광역시,광산구
937,광주용봉점,"광주광역시 북구 서암대로 74-1, 103호",광주광역시,북구
938,광주오포점,경기도 광주시 오포읍 양벌리 562-8번지,경기도,광주시
939,광주양산점,"광주광역시  북구  양산택지로89, 1층(본촌동)",광주광역시,북구
940,광주수완점,"광주광역시 광산구  장신로 62, 1층 104호",광주광역시,광산구
941,광주송정점,경기도 광주시 송정동 110-8번지,경기도,광주시
942,광주송정도산점,광주광역시 광산구 남동길 48번길 53,광주광역시,광산구
943,광주상무점,광주광역시 서구  치평동 1168,광주광역시,서구
944,광주봉선점,광주광역시 남구 봉선동 1011-6번지,광주광역시,남구
945,광주백운점,"광주광역시 남구 백운로 29, 1층",광주광역시,남구
946,광주문흥점,"광주광역시 북구 천지인로 173번길 22, A-102(문흥동,광명상가)",광주광역시,북구
947,광주두암점,"광주광역시 북구  삼정로 71, 104호",광주광역시,북구
948,광주동천동림점,광주광역시 서구  동천로 10번길 12-2,광주광역시,서구
949,광주금호점,광주광역시 서구  금부로번길 9,광주광역시,서구
950,광주구시청점,광주광역시 동구  백서로 125번길 28-1,광주광역시,동구
951,광정점,경기도 군포시  고산로643번길 9,경기도,군포시
952,광장점,서울특별시 광진구  아차산로 70길 75 광장현대아파트,서울특별시,광진구
953,광양중마점,"전라남도 광양시  공영로 10,,상가동 102호(중동,금광1차아파트)",전라남도,광양시
954,광양광영점,전라남도 광양시  광영로 83,전라남도,광양시
955,"광안2,4동점",부산광역시 수영구 광안동 168-7번지,부산광역시,수영구
956,"광명3,4동점",경기도 광명시 광명동 158-321,경기도,광명시
957,광교도청점,"경기도 수원시 영통구  센트럴타운로 111, 104호(이의동, 광교스타힐스 오피스텔)",경기도,수원시
958,광교1호점,"경기도 용인시 수지구  광교중앙로 315, 광교티타워102호",경기도,용인시
959,관교구월2호점,인천광역시 남동구  문화서로28번길 8,인천광역시,남동구
960,과천1호점,"경기도 과천시  별양로 12, 레미안슈르A상가 1011호",경기도,과천시
961,공주중동점,"충청남도 공주시  가구점길 3, 1층",충청남도,공주시
962,공주신관점,"충청남도 공주시  흑수골길 48, 1층",충청남도,공주시
963,공릉2동점,"서울특별시 노원구  노원로 62, 101호",서울특별시,노원구
964,"공릉1,3동점",서울특별시 노원구 공릉동 573-20,서울특별시,노원구
965,공동배달구역(정릉), ,,
966,공동배달구역(미아), ,,
967,공동배달구역(길음), ,,
968,공도2호점,경기도 안성시 공도읍 만정리 814-1,경기도,안성시
969,공덕점,"서울특별시 마포구  만리재로 74,  삼성레미안 상가1동 111호",서울특별시,마포구
970,곤지암점,경기도 광주시 곤지암읍 평촌길 60,경기도,광주시
971,곡성점,전라남도 곡성군 곡성읍 읍내리 250-8,전라남도,곡성군
972,곡반정점,경기도 수원시 권선구 곡반정동 507-8 101호,경기도,수원시
973,고흥읍점,전라남도 고흥군 고흥읍 봉황길 32-1,전라남도,고흥군
974,고흥녹동점,전라남도 고흥군 도양읍 녹동남촌1길 24-1,전라남도,고흥군
975,고한사북점,강원도 정선군 사북읍 중앙로 68번지,강원도,정선군
976,고촌점,"경기도 김포시 고촌읍 장차로 46, 1층 102호(미렌빌)",경기도,김포시
977,고척2동점,서울특별시 구로구  고척로 180,서울특별시,구로구
978,고창점,전라북도 고창군 고창읍 월곡공원1길 18,전라북도,고창군
979,고양화정2동점,경기도 고양시 덕양구 성신로 10 101(화정동),경기도,고양시
980,고양성사점,경기도 고양시 덕양구  호국로 790번길 42-4,경기도,고양시
981,고성천진점,강원도  고성군  토성면  토성로 145,강원도,고성군
982,고덕국제점,"경기도 평택시 고덕면 고덕국제3길 22, 1층",경기도,평택시
983,"고덕1,2동점",서울특별시 강동구  상일로 161,서울특별시,강동구
984,고강점,"경기도 부천시  원종로 106, 101호(고강동)",경기도,부천시
985,계룡점,충청남도 계룡시  금암로 155-11,충청남도,계룡시
986,경주황성금장점,경상북도 경주시  용담로116번길 7,경상북도,경주시
987,경주보문점,"경상북도 경주시  보문로 402-31,106호",경상북도,경주시
988,경주동천용강점,경상북도 경주시  동천로 63,경상북도,경주시
989,경산하양점,경상북도 경산시 하양읍 하양역길 18,경상북도,경산시
990,경산진량점,경상북도 경산시 진량읍 낙산길 22-1,경상북도,경산시
991,경북청송점,경상북도 청송군 청송읍 중앙로 236,경상북도,청송군
992,경북청도점,경상북도 청도군 청도읍 청화로 103,경상북도,청도군
993,경북의성점,경상북도 의성군 의성읍 중앙길 59,경상북도,의성군
994,경북울진점,경상북도 울진군 울진읍 울진중앙로 186-4,경상북도,울진군
995,경북영주점,경상북도 영주시  구성로324 (하망동 549-5) 1층,경상북도,영주시
996,경북성주점,경상북도 성주군 성주읍 성주순환로162,경상북도,성주군
997,경북석적점,경상북도 칠곡군 석적읍 석적로 954,경상북도,칠곡군
998,경북상주점,경상북도 상주시  남성3길 31,경상북도,상주시
999,경북봉화점,"경상북도 봉화군 봉화읍 신시장1길 4, 105호",경상북도,봉화군
1000,경북문경점,경상북도 문경시  반쟁이3길9,경상북도,문경시
1001,경복궁점,서울특별시 종로구  사직로114. 1층,서울특별시,종로구
1002,경남합천점,경상남도 합천군 합천읍 합천리 충효로 4길 10,경상남도,합천군
1003,경남함양점,경상남도 함양군 교산길 2,경상남도,함양군
1004,경남하동점,경상남도 하동군 하동읍 경서대로 106,경상남도,하동군
1005,경남사천점,경상남도 사천시 사천읍 사주리 90-15,경상남도,사천시
1006,경남밀양점,경상남도 밀양시  밀양대로 1770-1 (삼문동),경상남도,밀양시
1007,경남남해점,경상남도 남해군 남해읍 화전로 78번길 11,경상남도,남해군
1008,경남고성점,경상남도 고성군 고성읍 중앙로 15번길 8,경상남도,고성군
1009,경기용문점,경기도 양평군 용문면 용문로375,경기도,양평군
1010,경기고양점,경기도 고양시 덕양구  읍내로 83-7,경기도,고양시
1011,검암지구점,인천광역시 서구   승학로 587,인천광역시,서구
1012,거창점,"경상남도 거창군 거창읍 공수들7길 20, 1층",경상남도,거창군
1013,거제중곡점,"경상남도 거제시  해명로4길 8, 엘리유리안2차 아파트 상가 106호",경상남도,거제시
1014,거제장평점,경상남도 거제시  장평동 1198-2,경상남도,거제시
1015,거제장승포점,"경상남도 거제시  능포로4길 5, 107호",경상남도,거제시
1016,거제옥포점,경상남도 거제시  옥포중앙로 87-1,경상남도,거제시
1017,거제연초점,경상남도 거제시  거제북로 48,경상남도,거제시
1018,거제아주점,경상남도 거제시  아주1로 112,경상남도,거제시
1019,거제상문점,경상남도 거제시  거제중앙로 1557,경상남도,거제시
1020,거제사등점,경상남도 거제시 거제면 두동로 44,경상남도,거제시
1021,거제고현점,경상남도 거제시  거제중앙로5길 28 -1,경상남도,거제시
1022,거여역점,서울특별시 송파구 오금로 484,서울특별시,송파구
1023,거모점,경기도 시흥시 도일로 143(거모동),경기도,시흥시
1024,개포4동점,"서울특별시 강남구  개포로 20길 32, 1층",서울특별시,강남구
1025,개포2동점,"서울특별시 강남구   선릉로12길 5, 102-나호",서울특별시,강남구
1026,개운점,강원도 원주시  행구로 57,강원도,원주시
1027,개봉1동점,서울특별시 구로구  고척로21길 17-1,서울특별시,구로구
1028,"개금1,2동점",부산광역시 부산진구  엄광로 52-1,부산광역시,부산진구
1029,강화점,인천광역시 강화군 강화읍 강화대로 199,인천광역시,강화군
1030,강저지구점,충청북도 제천시 영천동 2209,충청북도,제천시
1031,강원횡성점,강원도 횡성군 횡성읍 북천리115-52,강원도,횡성군
1032,강원장평점,"강원도 평창군 용평면 금송1길 49, 1층",강원도,평창군
1033,강릉홍제내곡점,강원도 강릉시  남산초교길 12번길 16,강원도,강릉시
1034,강릉포남점,강원도 강릉시  강릉대로 457번길 25,강원도,강릉시
1035,강릉택지점,강원도 강릉시 율곡초교길 43번길 17,강원도,강릉시
1036,강릉유천점,"강원도 강릉시  선수촌로79-1, 101호(홍제동)",강원도,강릉시
1037,강릉성덕점,강원도 강릉시 입암동 498-12,강원도,강릉시
1038,강남세곡점,"서울특별시 강남구  밤고개로 227, 지상1층 105호,106호",서울특별시,강남구
1039,감정점,"경기도 김포시  북변1로 36, 106호",경기도,김포시
1040,갈현2동점,서울특별시 은평구 갈현2동 506-33번지,서울특별시,은평구
1041,갈매점,경기도 구리시 갈매동 538,경기도,구리시
1042,갈말점,강원도 철원군 갈말읍 명성로139번길 13-22,강원도,철원군
1043,간성점,강원도 고성군 간성읍 간성로 67,강원도,고성군
1044,간석점,인천광역시 남동구  예술로 278,인천광역시,남동구
1045,가평점,경기도 가평군 가평읍 오리나무길 41-15,경기도,가평군
1046,가평글램핑점,경기도 가평군  가평읍  북한강변로 272-1,경기도,가평군
1047,가좌1호점,인천광역시 서구 가좌동 7번지,인천광역시,서구
1048,가정점,"인천광역시 서구  염곡로498번안길 11-1, 1층 일부",인천광역시,서구
1049,가양점,서울특별시 강서구 가양동 1479-3번지 1층 104호,서울특별시,강서구
1050,가산점,서울특별시 금천구 가산동 149-13,서울특별시,금천구
1051,가락본동점,서울특별시 송파구  송파대로30길 41-34,서울특별시,송파구
1052,가곡수동점,경기도 남양주시 수동면 비룡로 716,경기도,남양주시
1053,[폐]경북성주점, ,,
