,name,address,sido,gigun
426,경기하남시신장점,경기 하남시 하남대로,경기,하남시
427,경기남양주시창현점,경기 남양주시 화도읍 수레로,경기,남양주시
428,경기성남시수진점,경기 성남시 수정구 산성대로,경기,성남시
429,경기광주시곤지암점,경기 광주시 곤지암읍 평촌길,경기,광주시
430,경기성남시서판교점,경기 성남시 분당구 판교로,경기,성남시
431,경기남양주시진접지구점,경기 남양주시 진접읍 해밀예당로,경기,남양주시
432,경기광주시광주점,경기 광주시 통미로,경기,광주시
433,경기양평군한화리조트점,경기 양평군 옥천면 신촌길,경기,양평군
434,경기남양주시별내2호점,경기 남양주시 두물로,경기,남양주시
435,경기성남시야탑점,경기 성남시 분당구 매화로,경기,성남시
436,경기이천시관고동점,경기 이천시 영창로,경기,이천시
437,경기여주시오학점,경기 여주시 학동 1길,경기,여주시
438,경기성남시태평점,경기 성남시 수정구 탄리로,경기,성남시
439,경기구리시교문점,경기 구리시 안골로,경기,구리시
440,경기성남시상대원점,경기 성남시 중원구 박석로,경기,성남시
441,경기성남시동판교점(B),경기 성남시 분당구 동판교로,경기,성남시
442,서울강동구길동1점,서울 강동구 진황도로,서울,강동구
443,경기성남시수내점(B),경기 성남시 분당구 발이봉북로,경기,성남시
444,경기광주시양벌점,경기 광주시 오포읍 양벌로,경기,광주시
445,경기남양주시마석점(B),경기 남양주시 화도읍 마석로,경기,남양주시
446,경기남양주시청학점,경기 남양주시 별내면 청학로,경기,남양주시
447,경기남양주시퇴계원점,경기 남양주시 퇴계원면 퇴계원로,경기,남양주시
448,경기성남시산성점,경기도 성남시 수정구 희망로,경기도,성남시
449,서울강동구강일점,서울 강동구 아리수로,서울,강동구
450,서울강동구암사2점,서울 강동구 고덕로,서울,강동구
451,경기성남시구미점,경기 성남시 분당구,경기,성남시
452,경기하남시미사1점,경기도 하남시 미사강변한강로,경기도,하남시
453,경기성남시성남점,경기 성남시 중원구 원터로,경기,성남시
454,경기성남시단대오거리점,경기 성남시 중원구 자혜로,경기,성남시
455,경기남양주시천마산점,경기 남양주시 화도읍 먹갓로,경기,남양주시
456,경기이천시아미점,경기 이천시 부발읍 경충대로,경기,이천시
457,경기성남시위례중앙점,경기 성남시 수정구 위례서일로 3길,경기,성남시
458,서울강동구명일점(B),서울 강동구 동남로,서울,강동구
459,서울강동구고덕1점(B),서울시 강동구 동남로82길,서울시,강동구
460,경기남양주시다산진건점,경기 남양주시 다산순환로,경기,남양주시
461,경기오산시운암1점,경기 오산시 운천로,경기,오산시
462,경기안산시월피점,경기 안산시 상록구 예술광장로,경기,안산시
463,경기오산시궐동점,경기 오산시 궐동로,경기,오산시
464,경기평택시포승점,경기 평택시 포승읍 여술로,경기,평택시
465,경기화성시안녕점,경기 화성시 화산중앙로,경기,화성시
466,경기안산시초지점,경기 안산시 단원구 초지로,경기,안산시
467,경기화성시향남1지구점,경기 화성시 향남읍 행정서로2길,경기,화성시
468,경기오산시세교신도시점,경기 오산시 오산대역로,경기,오산시
469,경기평택시팽성점(B),경기 평택시 팽성읍 팽성대교길,경기,평택시
470,경기군포시금정점,경기 군포시 당산로,경기,군포시
471,경기군포시대야미점,경기 군포시 대야로,경기,군포시
472,경기수원시영통1호점,경기 수원시 영통구 매영로,경기,수원시
473,경기수원시우만점,경기 수원시 팔달구 중부대로,경기,수원시
474,경기용인시신갈점,경기 용인시 기흥구 용구대로,경기,용인시
475,경기용인시용인1호점,경기 용인시 처인구 중부대로,경기,용인시
476,경기의왕시부곡점,경기 의왕시 부곡중앙남길,경기,의왕시
477,경기용인시모현점,경기 용인시 처인구 모현면 백옥대로,경기,용인시
478,경기수원시정자2동점,경기 수원시 장안구 수성로,경기,수원시
479,경기용인시죽전1호점,경기 용인시 수지구 푸른솔로,경기,용인시
480,경기용인시구성점,경기 용인시 기흥구 마북로,경기,용인시
481,경기안산시본오1호점,경기 안산시 상록구 반석로,경기,안산시
482,경기화성시병점1호점,경기 화성시 경기대로,경기,화성시
483,경기안산시신도시점,경기 안산시 단원구 광덕로,경기,안산시
484,경기평택시지산점,경기 평택시 지산로,경기,평택시
485,경기평택시청북점,경기 평택시 청북면 안청로,경기,평택시
486,경기안산시와동점,경기 안산시 단원구 선부로,경기,안산시
487,경기오산시원동갈곶점,경기 오산시 밀머리로,경기,오산시
488,경기용인시상현점,경기 용인시 수지구 만현로,경기,용인시
489,경기용인시수지2지구점,경기 용인시 수지구 정평로,경기,용인시
490,경기용인시풍덕천점,경기 용인시 수지구 풍덕천로,경기,용인시
491,경기화성시남양점,경기 화성시 남양시장로,경기,화성시
492,경기화성시향남2지구점,경기 화성시 향남읍 한절이길,경기,화성시
493,경기수원시세류2호점,경기 수원시 권선구 덕영대로,경기,수원시
494,경기용인시서천점,경기 용인시 기흥구 서천서로,경기,용인시
495,경기안산시선부1동점,경기 안산시 단원구 선부광장서로,경기,안산시
496,경기군포시산본역점(B),경기 군포시 쟁골길,경기,군포시
497,경기용인시보라점,경기 용인시 기흥구 한보라로,경기,용인시
498,경기화성시동탄1호점,경기 화성시 동탄반송3길,경기,화성시
499,경기화성시동탄2호점,경기 화성시 동탄반석로,경기,화성시
500,경기수원시곡반정점,경기 수원시 권선구 곡선로,경기,수원시
501,경기용인시백암점,경기 용인시 백암로,경기,용인시
502,경기수원시정자1동점,경기 수원시 장안구 대평로,경기,수원시
503,경기수원시조원점,경기 수원시 장안구 조원로,경기,수원시
504,경기수원시율천점,경기 수원시 장안구 율전로,경기,수원시
505,경기화성시팔탄점,경기 화성시 팔탄면 구장길,경기,화성시
506,경기수원시신매탄점,경기 수원시 영통구 매탄로,경기,수원시
507,경기안산시일동점,경기 안산시 상록구 식물원로,경기,안산시
508,경기용인시죽전2호점,경기 용인시 수지구 죽전로,경기,용인시
509,경기화성시와우리점(B),경기 화성시 봉담읍 와우로,경기,화성시
510,경기안산시신길지구점,경기 안산시 단원구 도일로,경기,안산시
511,경기화성시봉담점,경기 화성시 봉담읍 오래길,경기,화성시
512,경기용인시강남대점,경기 용인 기흥구 강남동로,경기,용인
513,경기수원시권선점(B),경기 수원시 권선구 권중로,경기,수원시
514,경기용인시흥덕지구점(B),경기 용인시 기흥구 흥덕로,경기,용인시
515,경기수원시화서점,경기 수원시 팔달구 팔달로,경기,수원시
516,경기용인시신봉점,경기 용인시 수지구 신봉로,경기,용인시
517,경기평택시소사벌점,경기 평택시 비전6길,경기,평택시
518,경기수원시연무점(B),경기 수원시 장안구 연무로,경기,수원시
519,경기안산시본오2호점,경기 안산시 상록구 본원로,경기,안산시
520,경기화성시동탄역점,경기 화성시 동탄대로,경기,화성시
521,경기수원시고색오목점,경기 수원시 권선구 고산로,경기,수원시
522,경기용인시동백지구점,경기 용인시 기흥구 평촌2로,경기,용인시
523,경기수원시인계중앙점,경기 수원시 팔달구 권광로,경기,수원시
524,경기수원시호매실점,경기 수원시 권선구 매실로,경기,수원시
525,경기수원시신영통점,경기 수원시 영통구 태장로,경기,수원시
526,경기평택시용이지구점,경기 평택시 현신로,경기,평택시
527,경기수원시매교세류점(B),경기 수원시 권선구 효원로,경기,수원시
528,경기안산시선부1점,경기 안산시 단원구 화정천서로,경기,안산시
529,경기안산시중앙점(B),경기 안산시 단원구 예술대학로,경기,안산시
530,경기수원시매탄권선점,경기 수원시 영통구 권선로,경기,수원시
531,경기수원시구운탑동점,경기 수원시 권선구 구운로,경기,수원시
532,경기평택시비전1호점,경기 평택시 중앙로,경기,평택시
533,경기수원시인계점,경기 수원시 팔달구 장다리로,경기,수원시
534,경기수원시광교1호점,경기 수원시 영통구 법조로,경기,수원시
535,경기평택시안중현화점(B),경기 평택시 안중읍 안현로서6길,경기,평택시
536,경기화성시조암점(B),경기도 화성시 우정읍 조암북로,경기도,화성시
537,경기수원시매탄원천점(B),경기 수원시 영통구 매영로,경기,수원시
538,경기평택시이충장당점,경기 평택시 이충로,경기,평택시
539,경기안산시사동점,경기 안산시 상록구 감골2로,경기,안산시
540,경기화성시동탄청계점,경기 화성시 동탄치 동천로 3길,경기,화성시
541,경기화성시동탄3호점,경기 화성시 여울로,경기,화성시
542,경기안산시원곡점,경기 안산시 단원구 원선로,경기,안산시
543,산척호수공원점,경기도 화성시 동탄산척로2나길,경기도,화성시
544,경기평택시세교점,경기 평택시 세교상가길,경기,평택시
545,경기용인시둔전점(B),경기 용인시 처인구 포곡읍 포곡로,경기,용인시
546,경기수원시금곡점,경기 수원시 권선구 서수원로,경기,수원시
547,경기용인시양지점,경기 용인시 처인구 양지면 남곡로,경기,용인시
548,충남천안시두정1점,충남 천안시 서북구 부성길,충남,천안시
549,충남당진군합덕점,충남 당진시 합덕읍 중동길,충남,당진시
550,충남천안시신방1점,충남 천안시 동남구 새말길,충남,천안시
551,충남홍성군홍성점,충남 홍성군 홍성읍 문화로,충남,홍성군
552,충남천안시직산점,충남 천안시 서북구 직산읍 아랫말길,충남,천안시
553,충남천안시구성점,충남 천안시 동남구 삼룡천길,충남,천안시
554,충남계룡시계룡점,충남 계룡시 엄사면 번영로,충남,계룡시
555,충남아산시배방점,충남 아산시 배방읍 배방로,충남,아산시
556,충남아산시용화점,충남 아산시 시민로,충남,아산시
557,충남연기군조치원점,세종시 조치원읍 신흥샛터길,세종시,조치원읍
558,충남아산시신창점,충남 아산시 서부북로,충남,아산시
559,충남천안시병천북면점,충남 천안시 동남구 충절로,충남,천안시
560,충남태안군태안1점,충남 태안군 태안읍 군청길,충남,태안군
561,충남천안시신부점,충남 천안시 동남구 천안천길,충남,천안시
562,충남아산시장존점,충남 아산시 외암로,충남,아산시
563,충남천안시입장점,충남 천안시 서북구 입장면 입장로,충남,천안시
564,충남천안시안서점,충남 천안시 동남구 중암샛길,충남,천안시
565,충남당진시당진2점,충남 당진시 원당로,충남,당진시
566,충남서천군서면점,충남 서천군 서면 공암남촌길,충남,서천군
567,충남홍성군내포신도시점,충남 홍성군 홍북면 의향로,충남,홍성군
568,충남논산시논산항공학교,충청남도 논산시 노성면 송당리,충청남도,논산시
569,충남당진시석문점,충남 당진시 석문면 대호만로,충남,당진시
570,충남당진시송악점,충남 당진시 송악읍 도고머리길,충남,당진시
571,충남서천군서천점(B),충남 서천군 서천읍 서천로,충남,서천군
572,충남예산군삽교점,충남 예산군 삽교로,충남,예산군
573,충남아산시음봉점,충남 아산시 음봉면 음봉로,충남,아산시
574,충남천안시불당점,충남 천안시 서북구 불당길,충남,천안시
575,충남서산시읍내점,충남 서산시 부춘로,충남,서산시
576,충남천안시쌍봉점,충남 천안시 서북구 봉서길,충남,천안시
577,충남서산시성연점,충남 서산시 성연면 성연3로,충남,서산시
578,충남서산시동문점,충남 서산시 율지8로,충남,서산시
579,충남논산시논산1점(B),충남 논산시 시민로,충남,논산시
580,세종시한솔동세종첫마을점,세종시 누리로,세종시,누리로
581,충남아산시영인점,충남 아산시 영인면 영인로,충남,아산시
582,충남천안시두정대아점,충남 천안시 서북구 두정중길,충남,천안시
583,세종시아름동아름점,세종 보듬로,세종,보듬로
584,충남당진군당진점,충남 당진시 교동길,충남,당진시
585,충남태안군안면점,충남 태안군 안면읍 장터로,충남,태안군
586,충남아산시장재점,충남 아산시 배방읍 새아산로,충남,아산시
587,충남천안시성환점,충남 천안시 서북구 성환읍 신선동길,충남,천안시
588,충남천안시신방통정점,충남 천안시 동남구 풍세로,충남,천안시
589,충남공주시중동점(B),충남 공주시 웅진로,충남,공주시
590,충남아산시온천점,충남 아산시 문화로,충남,아산시
591,충남금산군금산점(B),충남 금산군 금산읍 금산로,충남,금산군
592,충남공주시신관점,충남 공주시 번영로,충남,공주시
593,충남천안시신방초원점,충남 천안시 동남구 수곡로,충남,천안시
594,충남천안시쌍용1점,충남 천안시 서북구 쌍용길,충남,천안시
595,충남논산시연무점,충남 논산시 연무읍 연무로,충남,논산시
596,충남예산군예산점,충남 예산군 예산읍 역전로,충남,예산군
597,충남공주시신관점,충남 공주시 번영로,충남,공주시
598,세종시대평동보람점,세종특별자치시 시청대로,세종특별자치시,시청대로
599,충남보령시대천해수욕장점,충남 보령시 해수욕장10길,충남,보령시
600,충북충주시한국교통대점,충북 충주시 대소원면 대학로,충북,충주시
601,충북단양군단양점,충북 단양군 단양읍 삼봉로,충북,단양군
602,충북음성군음성점,충북 음성군 음성읍 시장로,충북,음성군
603,충북충주시수안보점,충북 충주시 수안보면 온천중앙길,충북,충주시
604,경기안성시안성1점(B),경기 안성시 안성맞춤대로,경기,안성시
605,충북단양군매포읍점,충북 단양군 매포읍 단양로,충북,단양군
606,충북충주시칠금점,충북 충주시 칠금중앙2길,충북,충주시
607,충북괴산군괴산점,충북 괴산군 괴산읍 읍내로,충북,괴산군
608,충북음성군생극점,충북 음성군 생극면 음성로,충북,음성군
609,충북제천시제천1점,충북 제천시 숭문로,충북,제천시
610,충북음성군맹동점,충북 음성군 맹동면 덕금로,충북,음성군
611,충북충주시신니면점,충북 충주시 신니면 덕고개로,충북,충주시
612,경기안성시일죽점,경기 안성시 일죽면 금일로,경기,안성시
613,충북제천시신백점,충북 제천시 신백로,충북,제천시
614,충북음성군대소점,충북 음성군 대소면 오태로,충북,음성군
615,충북진천군광혜원점(B),충북 진천군 광혜원면 화랑1길,충북,진천군
616,충북진천군덕산점(B),충북 진천군 덕산면 용몽길,충북,진천군
617,충북음성군맹동혁신도시점,충북 음성군 대하로,충북,음성군
618,충북음성군삼성점(B),충북 음성군 삼성면 덕정로,충북,음성군
619,충북음성군금왕점(B),충북 음성군 금왕읍 무극로,충북,음성군
620,충북충주시충주1점,충북 충주시 금제길,충북,충주시
621,경기안성시공도2점,경기 안성시 공도읍 공도3로,경기,안성시
622,충북충주시충주2점,충북 충주시 형설로,충북,충주시
623,경기안성시죽산점,경기 안성시 죽산면 중부길,경기,안성시
624,충북충주시건대점,충북 충주시 충열길,충북,충주시
625,충북충주시충주3점,충북 충주시 중원대로,충북,충주시
626,충북제천시강제점,충북 제천시 청풍호로,충북,제천시
627,충북진천군진천점,충북 진천군 진천읍 중앙서로,충북,진천군
628,경기안성시동아방송대점,경기 안성시 삼죽면 동아예대길,경기,안성시
629,충북제천시청전점,충북 제천시 의림대로 31길,충북,제천시
630,충북음성군감곡점(B),충북 음성군 감곡면 장감로,충북,음성군
631,충북충주시목행동량점,충북 충주시 행정길,충북,충주시
632,경기안성시홍익점,경기 안성시 금광면 신양복길,경기,안성시
633,충북증평군증평점,충북 증평군 증평읍 충청대로,충북,증평군
634,충북청주시가경1점,충북 청주시 흥덕구 풍년로,충북,청주시
635,충북청주시하복대점,충북 청주시 흥덕구 진재로,충북,청주시
636,충북청주시사직점,충북 청주시 서원구 호국로,충북,청주시
637,대전유성구원내점,대전 유성구 진잠로,대전,유성구
638,대전서구만년점,대전 서구 만년남로,대전,서구
639,대전유성구노은점,대전 유성구 반석로,대전,유성구
640,충북청주시강내점,충북 청주시 흥덕구 강내면 월곡길,충북,청주시
641,대전서구가장내동점,대전 서구 도솔로,대전,서구
642,대전유성구봉명구암점,대전 유성구 대학로,대전,유성구
643,충북청주시율량점,충북 청주시 청원구 공항로,충북,청주시
644,충북옥천군옥천점,충북 옥천군 옥천읍 성신로,충북,옥천군
645,대전동구가양비래점,대전 동구 우암로,대전,동구
646,대전서구갈마점,대전 서구 계룡로,대전,서구
647,대전유성구송강봉산점,대전 유성구 봉산로,대전,유성구
648,대전중구중촌목동점,대전 중구 목동로,대전,중구
649,충북청주시내수점,충북 청주시 청원구 내수읍 은곡묵방길,충북,청주시
650,대전중구부사점,대전 중구 보문로,대전,중구
651,충북청주시분평점(B),충북 청주시 서원구 1순환로,충북,청주시
652,충북청주시강서가경2점(B),충북 청주시 흥덕구 서현중로,충북,청주시
653,충북청주시용담광장점,충북 청주시 상당구 산성로,충북,청주시
654,대전서구월평점,대전 서구 월평중로,대전,서구
655,충북청주시산남3지구성화점,충북 청주시 서원구 원흥로,충북,청주시
656,충북청주시용암2점(B),충북 청주시 상당구 중고개로,충북,청주시
657,대전중구문화점,대전 중구 보문산로,대전,중구
658,충북청주시오창점,충북 청주시 청원구 오창읍 연구단지로,충북,청주시
659,충북청주시산남점,충북 청주시 서원구 수곡로,충북,청주시
660,대전대덕구송촌점(B),대전 대덕구 송촌북로,대전,대덕구
661,충북청주시청대점,충북 청주시 청원구 상당로,충북,청주시
662,대전동구용운판암점,대전 동구 동부로,대전,동구
663,충북보은군보은점,충북 보은군 보은읍 삼산로,충북,보은군
664,충북청주시봉명점,충북 청주시 흥덕구 백봉로,충북,청주시
665,충북영동군영동점,충북 영동군 영동읍 학산영동로,충북,영동군
666,대전대덕구신탄진점,대전 대덕구 신탄진동로,대전,대덕구
667,대전유성구학하덕명점,대전 유성구 학하남로,대전,유성구
668,대전서구탄방점,대전 서구 문정로,대전,서구
669,대전동구한남대막시무스점,대전 대덕구 한남로,대전,대덕구
670,충북청주시개신점,충북 청주시 서원구 신율로,충북,청주시
671,대전유성구전민점,대전 유성구 전민로,대전,유성구
672,대전대덕구법동점,대전 대덕구 계족로,대전,대덕구
673,대전동구가오점,대전 동구 은어송로,대전,동구
674,충북청주시사천점,충북 청주시 청원구 새터로,충북,청주시
675,충북청주시오송점,충북 청주시 흥덕구 오송읍 연제길,충북,청주시
676,충북청주시용암점,충북 청주시 상당구 낙영로,충북,청주시
677,대전서구도마점,대전 서구 사마길,대전,서구
678,대전유성구궁동어은점(B),대전 유성구 농대로,대전,유성구
679,충북청주시개신점,충북 청주시 서원구 신율로,충북,청주시
680,대전서구도안신도시점,대전 서구 도안북로,대전,서구
681,대전중구태평점,대전 중구 태평로,대전,중구
682,대전동구우송대점,대전 동구 동대전로,대전,동구
683,대전서구행복점,대전 서구 정림서로,대전,서구
684,대구달성군화원점,대구 달성군 화원읍 화암로,대구,달성군
685,대구북구칠곡1점,대구 북구 대천로,대구,북구
686,경북영주시영주2점,경북 영주시 구성로,경북,영주시
687,대구달서구상인점,대구 달서구 상인로,대구,달서구
688,경북구미시공단비산점,경상북도 구미시 비산로5길,경상북도,구미시
689,경북칠곡군중리점,경북 칠곡군 석적읍 장곡길,경북,칠곡군
690,경북안동시안동점,경북 안동시 서동문로,경북,안동시
691,대구수성구범어점,대구 수성구 범어로,대구,수성구
692,경북칠곡군오태북삼점,경북 칠곡군 북삼읍 금오대로,경북,칠곡군
693,경북영주시풍기점,경북 영주시 풍기읍 동성로,경북,영주시
694,경북구미시상모사곡점,경북 구미시 상사서로,경북,구미시
695,경북구미시봉곡도량점,경북 구미시 도봉로,경북,구미시
696,대구달서구용산1점,대구 달서구 와룡로,대구,달서구
697,대구수성구시지1점,대구 수성구 달구벌대로,대구,수성구
698,대구달서구신월배점,대구 달서구 조암남로,대구,달서구
699,대구동구효목점,대구 동구 효목로,대구,동구
700,경북경산시영대점,경북 경산시 대학로,경북,경산시
701,대구달서구두류광장점,대구 달서구 야외음악당로,대구,달서구
702,경북안동시옥동송현점,경북 안동시 광명로,경북,안동시
703,경북경산시계양사동점,경북 경산시 계양로,경북,경산시
704,경북경산시진량점,경북 경산시 진량읍 영청길,경북,경산시
705,경북상주시함창점,경북 상주시 함창읍 함창시장길,경북,상주시
706,대구남구봉덕점,대구 남구 봉덕로,대구,남구
707,경북청도군청도점,경북 청도군 청도읍 청화로,경북,청도군
708,경북안동시용상점,경북 안동시 경동로,경북,안동시
709,경북김천시아포점,경북 김천시 아포읍 한지길,경북,김천시
710,대구북구태전점(B),대구 북구 구암로,대구,북구
711,경북구미시선산점,경북 구미시 선산읍 남문로,경북,구미시
712,경북영주시휴천점,경북 영주시 대학로,경북,영주시
713,대구수성구시지사월점,대구 수성구 달구벌대로,대구,수성구
714,대구달서구대곡진천점(B),대구 달서구 한실로,대구,달서구
715,대구북구고성동점,대구 북구 옥산로,대구,북구
716,경북김천시김천1점,경북 김천시 김천로,경북,김천시
717,대구동구율하점,대구 동구 율하동로,대구,동구
718,대구달서구성당점(B),대구 달서구 감삼남길 ,대구,달서구
719,경북구미시송정원평점,경북 구미시 금오산로,경북,구미시
720,대구남구대명2점,대구 남구 성당시장길,대구,남구
721,경북상주시상주2호점,경북 상주시 동수4길,경북,상주시
722,대구달서구대곡역점,대구 달서구 비슬로,대구,달서구
723,대구달성군서재점,대구 달성군 다사읍 서재로,대구,달성군
724,대구달서구신당점,대구 달서구 신당로,대구,달서구
725,대구동구동호점,대구 동구 동호로,대구,동구
726,대구북구관음읍내동점,대구 북구 칠곡중앙대로,대구,북구
727,대구달성군논공점,대구 달성군 논공읍 논공중앙로,대구,달성군
728,경북김천시덕곡율곡점,경북 김천시 영남대로,경북,김천시
729,대구달성군현풍점,대구 달성군 현풍면 테크노중앙대로,대구,달성군
730,경북김천시신음삼락점,경북 김천시 시청로,경북,김천시
731,경북예천군예천점,경북 예천군 예천읍 중앙로,경북,예천군
732,대구달성군구지점,대구 달성군 구지면 창리중앙길,대구,달성군
733,대구달성군다사점,대구 달성군 다사읍 대실역북로,대구,달성군
734,대구동구신암동점,대구 동구 신암로,대구,동구
735,경북구미시임수황상점,경북 구미시 인동북길,경북,구미시
736,경북구미시원호도량1동점,경북 구미시 고아읍 문장로,경북,구미시
737,경북의성군의성점,경북 의성군 의성읍 동서1길,경북,의성군
738,대구달서구장기점,대구 달서구 구마로,대구,달서구
739,대구동구불로봉무점,대구 동구 팔공로길,대구,동구
740,대구북구만평점,대구 서구 서대구로,대구,서구
741,대구달서구성서점,대구 달서구 선원로,대구,달서구
742,대구수성구지산점,대구 수성구 용학로,대구,수성구
743,대구달서구송현점,대구 달서구 월배로,대구,달서구
744,대구북구사수금호점,대구 북구 한강로,대구,북구
745,경북경산시옥산정평점,경북 경산시 대학로,경북,경산시
746,경북구미시옥계점,경북 구미시 산호대로,경북,구미시
747,경북구미시형곡점,경북 구미시 형곡로,경북,구미시
748,대구북구칠성점,대구 북구 칠성로,대구,북구
749,대구서구평리점,대구 서구 국채보상로,대구,서구
750,대구중구동성로점,대구 중구 공평로,대구,중구
751,대구달서구이월드점,대구 달서구 두류공원로,대구,달서구
752,대구북구복현검단점,대구 북구 경진로,대구,북구
753,대구달성군옥포점,대구 달성군 돌미로2길,대구,달성군
754,대구수성구수성점(B),대구 수성구 신천동로,대구,수성구
755,경북칠곡군왜관점,경북 칠곡군 왜관읍 중앙로,경북,칠곡군
756,대구수성구황금점,대구 수성구 청수로,대구,수성구
757,경북구미시인동점,경북 구미시 인동길,경북,구미시
758,경북봉화군봉화점,경북 봉화군 봉화읍 내성로,경북,봉화군
759,대구북구동서변점,대구 북구 서변로,대구,북구
760,대구수성구범물점,대구 수성구 지범로,대구,수성구
761,대구동구방촌점,대구 동구 동촌로,대구,동구
762,대구서구내당대신동점,대구 서구 달서로,대구,서구
763,경북경산시하양점,경북 경산시 하양읍 하양역길,경북,경산시
764,경북상주시상주1점(B),경북 상주시 상산로,경북,상주시
765,경북구미시산동확장단지점,경북 구미시 산동면 신당인덕1로,경북,구미시
766,경북경산시서부백천점,경북 경산시 경산로,경북,경산시
767,경북예천군경북도청점,경북 예천군 호명면 수변로,경북,예천군
768,대구남구대명남산점,대구 남구 명덕로,대구,남구
769,대구동구신천동점,대구 동구 국채보상로,대구,동구
770,대구달서구월성점,대구 달서구 조암로,대구,달서구
771,경북울진군북면점,경북 울진군 북면 울진북로,경북,울진군
772,경북포항시대이점,경북 포항시 남구 대이로,경북,포항시
773,경북포항시연일점,경북 포항시 남구 연일읍 철강로,경북,포항시
774,경북포항시용흥점,경북 포항시 북구 새마을로,경북,포항시
775,경북포항시흥해점,경북 포항시 북구 흥해읍 흥해로,경북,포항시
776,경북포항시효곡점,경북 포항시 남구 효자동길,경북,포항시
777,울산울주군남창점,울산 울주군 온양읍 연안길,울산,울주군
778,경북포항시달전점,경북 포항시 북구 흥해읍 도음로,경북,포항시
779,경북영천시야사점,경북 영천시 망정로,경북,영천시
780,경북경주시동천점,경북 경주시 동천로,경북,경주시
781,울산울주군구영점,울산 울주군 범서읍 대리길,울산,울주군
782,경북포항시청하점,경북 포항시 북구 청하면 청하로,경북,포항시
783,경북울진군백암점,경북 울진군 온정면 소태로,경북,울진군
784,울산중구우정점,울산 중구 유곡로,울산,중구
785,경북경주시강동점,경북 경주시 강동면 동해대로,경북,경주시
786,경북경주시충효점,경북 경주시 충효녹지길,경북,경주시
787,경북포항시우현점,경북 포항시 북구 선착로,경북,포항시
788,경북경주시안강점,경북 경주시 안강읍 구부랑길,경북,경주시
789,울산남구신정점,울산 남구 월평로,울산,남구
790,울산중구병영점,울산 중구 동천4길,울산,중구
791,울산남구옥동점,울산 남구 문수로,울산,남구
792,경북울진군후포점,경북 울진군 후포면 삼율길,경북,울진군
793,울산남구야음점,울산 남구 수암로,울산,남구
794,울산남구무거2호점,울산 남구 삼호로,울산,남구
795,울산동구남목점,울산 동구 미포길,울산,동구
796,울산북구화봉점(B),울산 북구 두부곡14길,울산,북구
797,울산북구양정점,울산 북구 염포로,울산,북구
798,울산울주군언양점(B),울산 울주군 언양읍 동부길,울산,울주군
799,울산중구우정혁신점,울산 중구 종가길,울산,중구
800,울산남구야음2점,울산 남구 신선로,울산,남구
801,경북경주시내남점,경북 경주시 이조중앙길,경북,경주시
802,울산동구화정점(B),울산 동구 월봉길,울산,동구
803,경북울진군울진점,경북 울진군 울진읍 울진중앙로,경북,울진군
804,울산북구강동점,울산 북구 산하중앙2로,울산,북구
805,경북경주시건천점,경북 경주시 건천읍 대곡용명길,경북,경주시
806,경북포항시오천점,경북 포항시 남구 오천읍 문덕로,경북,포항시
807,울산남구울산대점,울산 남구 대학로,울산,남구
808,경북포항시죽도점,경북 포항시 북구 중흥로,경북,포항시
809,울산남구달동점,울산 남구 신정로,울산,남구
810,경북영덕군영덕점,경북 영덕군 영덕읍 군청길,경북,영덕군
811,울산북구아진점,울산 북구 아진로,울산,북구
812,경북포항시장성점,경북 포항시 북구 법원로,경북,포항시
813,울산중구다운점,울산 중구 다운로,울산,중구
814,경북경주시외동점,경북 경주시 입실로,경북,경주시
815,경북포항시남부점,경북 포항시 남구 상도로,경북,포항시
816,울산동구방어점,울산 동구 화잠길,울산,동구
817,울산중구약사점,울산 중구 구교길,울산,중구
818,경북경주시금장점,경북 경주시 현곡면 안현로,경북,경주시
819,경북경주시성건점,경북 경주시 금성로,경북,경주시
820,울산중구반구점,울산 중구 염포로,울산,중구
821,경북울진군죽변점,경북 울진군 죽변면 죽변북로,경북,울진군
822,경북포항시양덕점,경북 포항시 북구 양덕로,경북,포항시
823,울산동구전하점,울산 동구 진성길,울산,동구
824,울산남구삼산점,울산 남구 왕생로86번길,울산,남구
825,울산북구호계점,울산 북구 동대길,울산,북구
826,경북포항시우현점,경북 포항시 북구 선착로,경북,포항시
827,경북포항시두호점,경북 포항시 북구 삼호로,경북,포항시
828,경북경주시황성점,경북 경주시 황성로,경북,경주시
829,경북영덕군영해점,경북 영덕군 영해면 예주시장길,경북,영덕군
830,부산부산진구양정점,부산 부산진구 범양로,부산,부산진구
831,부산북구금곡점,부산 북구 효열로,부산,북구
832,부산부산진구당감부암1점,부산 부산진구 백양순환로,부산,부산진구
833,부산금정구서동점,부산 금정구 서동로,부산,금정구
834,부산금정구남산점,부산 금정구 중앙대로,부산,금정구
835,부산북구화명2점,부산 북구 학사로,부산,북구
836,부산부산진구신개금점,부산 부산진구 개금본동로,부산,부산진구
837,부산동래구사직1점,부산 동래구 사직북로,부산,동래구
838,부산사하구다대1점,부산 사하구 윤공단로,부산,사하구
839,부산사상구학장엄궁점,부산 사상구 학감대로,부산,사상구
840,부산금정구부곡1점,부산 금정구 중앙대로,부산,금정구
841,부산사하구하단점(B),부산 사하구 낙동대로,부산,사하구
842,부산수영구광안1점,부산 수영구 광안로,부산,수영구
843,부산사하구구평감천점,부산 사하구 서포로30번길,부산,사하구
